id,author,text,created_at,retweets,favorites,hashtags,is_retweet,place,sentiment_label,sentiment_score
1888774401635848440,Sevin Kefanski,"I dunno, I could come up with alot of witty one liners but this was an unavoidable problem and they knew it going into 2024 🤷‍♂️ #Chiefs #Eagles #SuperBowl https://t.co/a9S8Gq8Jn7",2025-02-10 02:18:03,0,0,"[""Chiefs"", ""Eagles"", ""SuperBowl""]",0,,NEGATIVE,0.9973658919334412
1888774407234957579,JevonCarterSzn2,#Eagles rolling along now! That 4th down stop should be enough! #FlyEaglesFly Them Birds have wings be nice see Saquan break one and score!  #SuperBowl #supernova2025 #zeudiners #zelena #Trump #TREASURE https://t.co/Vuuo04iCJv,2025-02-10 02:18:05,0,0,"[""Eagles"", ""FlyEaglesFly"", ""SuperBowl"", ""supernova2025"", ""zeudiners"", ""zelena"", ""Trump"", ""TREASURE""]",0,,POSITIVE,0.9085433483123779
1888774409038565753,Jake,"Drama, i believe #bills would show more if in #SuperBowl than unbelievably weak #chiefs 
#ChiefsVsEagles #nflpl",2025-02-10 02:18:05,0,0,"[""bills"", ""SuperBowl"", ""chiefs"", ""ChiefsVsEagles"", ""nflpl""]",0,,NEGATIVE,0.9922530055046082
1888774410468770147,Scott 🌻🇺🇸🦅,"Mahomes meets the Fred and Barney.

#SuperBowl #SuperBowlLIX
#ChiefsKingdom  #FlyEaglesFly #NFL https://t.co/GlYtFd9ksH",2025-02-10 02:18:05,0,0,"[""SuperBowl"", ""SuperBowlLIX"", ""ChiefsKingdom"", ""FlyEaglesFly"", ""NFL""]",0,,NEGATIVE,0.7916625738143921
1888774410712023312,David Miller,"#Eagles DEF has been immense tonight. Offence wins games, Defence wins Championships #SuperBowl",2025-02-10 02:18:05,0,0,"[""Eagles"", ""SuperBowl""]",0,,POSITIVE,0.9984256029129028
1888774410888163697,BestBillsChannelorNOT,We are literally watching the results of DEI as the #NFL tried to prop up a below average #chiefs team all season to create a 3 peat storyline.  #Goodell and the NFL got what they deserve,2025-02-10 02:18:05,0,0,"[""NFL"", ""chiefs"", ""Goodell""]",0,,NEGATIVE,0.9445725679397583
1888774414398898620,Vahn Gotti ひ 🌊🏄‍♂️,#SBLIX #FlyEaglesFly 🔒 https://t.co/Q7tMAS9Gv9,2025-02-10 02:18:06,0,0,"[""SBLIX"", ""FlyEaglesFly""]",0,,NEGATIVE,0.9943766593933105
1888774415934009672,ZuZu Petals 🌻,Ohhh Shit!! Anante Maddox still plays for us!! #SuperBowl #FlyEaglesFly,2025-02-10 02:18:07,0,0,"[""SuperBowl"", ""FlyEaglesFly""]",0,,POSITIVE,0.9835346341133118
1888774418429546549,Savvital,"Mahomes is hitting the turf more than the football.

#ChiefsKingdom #ChiefsVsEagles #ChiefsNation #KansasCityChiefs #EaglesNation #superbowl #SuperBowlLIX #SuperBowl #PatrickMahomes #Eagles",2025-02-10 02:18:07,0,0,"[""ChiefsKingdom"", ""ChiefsVsEagles"", ""ChiefsNation"", ""KansasCityChiefs"", ""EaglesNation"", ""superbowl"", ""SuperBowlLIX"", ""SuperBowl"", ""PatrickMahomes"", ""Eagles""]",0,,NEGATIVE,0.9884098768234253
1888774419234849252,Amy Murray,That 4th down stop proves it's the Philadelphia Eagles night!! #SuperBowl #FlyEaglesFly https://t.co/wDDhxMnmXr,2025-02-10 02:18:07,0,0,"[""SuperBowl"", ""FlyEaglesFly""]",0,,POSITIVE,0.9603986740112305
1888774419968872780,(Eastside) Rod the Barbarian,"#Chiefs, can you fight back? Hell, pinch them or something?!?! #SuperBowl #NFL",2025-02-10 02:18:08,0,0,"[""Chiefs"", ""SuperBowl"", ""NFL""]",0,,NEGATIVE,0.9960416555404663
1888774420346323376,Buddy Repperton 𝕏,"You open the box and it's a gym membership

#himsandhers #SuperBowl #FlyEaglesFly",2025-02-10 02:18:08,0,0,"[""himsandhers"", ""SuperBowl"", ""FlyEaglesFly""]",0,,POSITIVE,0.9908513426780701
1888774424200974363,🍊Ultra MAGA Mabel🍊,"@johnrich #SuperBowl 
#GoEagles 🦅🇺🇸❤️",2025-02-10 02:18:09,0,0,"[""SuperBowl"", ""GoEagles""]",0,,POSITIVE,0.6736963391304016
1888774427652796422,Félix Forget,"Est-ce qu’on peut nommer un coordonateur comme MVP du #SuperBowl ?

Parce que Vic Fangio le mérite ce soir. #FlyEaglesFly",2025-02-10 02:18:09,0,0,"[""SuperBowl"", ""FlyEaglesFly""]",0,,POSITIVE,0.6662007570266724
1888774427774722298,Johnny,Let's stop acting like Mahomes is in the same tier as Tom Brady! Hopefully that talk is over. #Chiefs #Eagles #SuperBowl,2025-02-10 02:18:09,0,0,"[""Chiefs"", ""Eagles"", ""SuperBowl""]",0,,NEGATIVE,0.9971640706062317
1888775028725911716,K Beds,#SuperBowl #ChiefsKingdom https://t.co/Jhey4TcEiq,2025-02-10 02:20:33,0,0,"[""SuperBowl"", ""ChiefsKingdom""]",0,,NEGATIVE,0.9789573550224304
1888775028776276476,Luis M.,Jalen Hurts acaba de dejar a #ChiefsKingdom con respirador artificial #SuperBowl #SuperBowlLIX,2025-02-10 02:20:33,0,0,"[""ChiefsKingdom"", ""SuperBowl"", ""SuperBowlLIX""]",0,,NEGATIVE,0.9879541397094727
1888775029560627320,3wkoh,"Is it just me or does it seem like #PatrickMahomes doesn’t want to throw the ball to #TravisKelce?

#SuperBowl  #PatrickMahomes #Chiefs",2025-02-10 02:20:33,0,0,"[""PatrickMahomes"", ""TravisKelce"", ""SuperBowl"", ""PatrickMahomes"", ""Chiefs""]",0,,NEGATIVE,0.992511510848999
1888775029573218725,Ytsejamer1 #🟦,That was a god damn kill shot... #SuperBowl #FlyEaglesFly #KCvsPHI,2025-02-10 02:20:33,0,0,"[""SuperBowl"", ""FlyEaglesFly"", ""KCvsPHI""]",0,,NEGATIVE,0.975635290145874
1888775029619367974,MarkSummersNFL,"Turned over on downs, the #Eagles follow up with a 46yd deep shot for a TD. Wow #SuperBowl",2025-02-10 02:20:33,0,0,"[""Eagles"", ""SuperBowl""]",0,,POSITIVE,0.9965755343437195
1888775030214950934,CoachMel,Dear eagles I love you #SuperBowl #Eagles,2025-02-10 02:20:33,0,0,"[""SuperBowl"", ""Eagles""]",0,,POSITIVE,0.9997711777687073
1888775030621737379,David Weightman,Holy shit 1+6=@Eagles up 34 #flyeaglesfly #SuperBowl,2025-02-10 02:20:33,0,0,"[""flyeaglesfly"", ""SuperBowl""]",0,,NEGATIVE,0.9054353833198547
1888775031561355616,Kristin,HELLO SLIM REAPER!!! HECK YEAH SMITTY!!!#FlyEaglesFly #SuperBowl #SBLIX,2025-02-10 02:20:33,0,0,"[""FlyEaglesFly"", ""SuperBowl"", ""SBLIX""]",0,,POSITIVE,0.9533607363700867
1888775032412995620,"Paige “Powers, like Austin”🐘","GOT DAYUM 😳

#SuperBowl  #FlyEaglesFly https://t.co/OpX1OhVBMv",2025-02-10 02:20:34,0,0,"[""SuperBowl"", ""FlyEaglesFly""]",0,,NEGATIVE,0.9942217469215393
1888775034186973431,OshKosh B'Josh,FUCKING BOOM!! #FLYEAGLESFLY #GoBirds #SuperBowl #SuperBowlLIX #ThreePeatBusters,2025-02-10 02:20:34,0,0,"[""FLYEAGLESFLY"", ""GoBirds"", ""SuperBowl"", ""SuperBowlLIX"", ""ThreePeatBusters""]",0,,NEGATIVE,0.9337232708930969
1888775034329829748,Layden Robinson,#ChiefsKingdom #SuperBowl https://t.co/xl5qFAVuQy,2025-02-10 02:20:34,0,0,"[""ChiefsKingdom"", ""SuperBowl""]",0,,NEGATIVE,0.9826214909553528
1888775034509885708,Zachery,"TOUCHDOWN EAGLES

#Eagles make it 33-0 with a deep throw

#Superbowl",2025-02-10 02:20:34,0,0,"[""Eagles"", ""Superbowl""]",0,,POSITIVE,0.9986959099769592
1888775035701371270,Brett Murphy,@PopBase Let's go Eagles #FlyEaglesFly #Eagles #SuperBowl #SuperBowlLIX #SBLIX,2025-02-10 02:20:34,0,0,"[""FlyEaglesFly"", ""Eagles"", ""SuperBowl"", ""SuperBowlLIX"", ""SBLIX""]",0,,NEGATIVE,0.7804078459739685
1888775036028293302,Sara 💙💚,YASSSS DEVONTA SMITH TOUCHDOWN!!! #FlyEaglesFly #SuperBowl,2025-02-10 02:20:34,0,0,"[""FlyEaglesFly"", ""SuperBowl""]",0,,POSITIVE,0.9804107546806335
1888775036921630819,♎💙,DEVOONNNTAAAAA #Eagles #SuperBowl,2025-02-10 02:20:35,0,0,"[""Eagles"", ""SuperBowl""]",0,,NEGATIVE,0.970449686050415
1888775037592756593,𝓙𝓮𝓯𝓯 𝓙𝓸𝓷𝓮𝓼 ✭,Queefs getting completely exposed. They’re not as good as their record shows. #SuperBowl #ChiefsKingdom #NFL,2025-02-10 02:20:35,0,0,"[""SuperBowl"", ""ChiefsKingdom"", ""NFL""]",0,,NEGATIVE,0.9994982481002808
1888775038112797109,HankandDizzysFavorite,This #SuperBowl looks like a Make a Wish game. High school team playing an NFL team. #Eagles vs #CheifsKingdom,2025-02-10 02:20:35,0,0,"[""SuperBowl"", ""Eagles"", ""CheifsKingdom""]",0,,NEGATIVE,0.9930413961410522
1888775038255399206,𝔅𝔞𝔦𝔩𝔢𝔶𝔚🎮,"They’ve actually locked tf in, it’s over, set in stone #SuperBowl #Flyeaglesfly #NFL #touchdown",2025-02-10 02:20:35,0,0,"[""SuperBowl"", ""Flyeaglesfly"", ""NFL"", ""touchdown""]",0,,NEGATIVE,0.9845196008682251
1888775038360232323,Amanda Runyon ✊🏼✊🏽✊🏾✊🏿,I don’t know how you recover from this! #SuperBowl #Eagles,2025-02-10 02:20:35,0,0,"[""SuperBowl"", ""Eagles""]",0,,NEGATIVE,0.9936490654945374
1888775639747932206,Airam,#SuperBowl #FlyEaglesFly,2025-02-10 02:22:58,0,0,"[""SuperBowl"", ""FlyEaglesFly""]",0,,POSITIVE,0.9553005695343018
1888775639819276515,Er1ck,The last nail in the coffin #superbowl  #eagels #Philadelphia #chiefs https://t.co/po7wq7M10A,2025-02-10 02:22:58,0,0,"[""superbowl"", ""eagels"", ""Philadelphia"", ""chiefs""]",0,,NEGATIVE,0.9893382787704468
1888775640662335735,Nope,Has there been a Super Bowl where they can take out the starters?? #FlyEaglesFly #SuperBowl https://t.co/BGJNtTuaYo,2025-02-10 02:22:59,0,0,"[""FlyEaglesFly"", ""SuperBowl""]",0,,NEGATIVE,0.991068959236145
1888775641190793368,A Bad Bitch✨,"And don’t y’all ever fix your lips to put that red lipped demon and her shake n go friend on my TL AGAIN!!!

#FlyEaglesFly #SuperBowl",2025-02-10 02:22:59,0,0,"[""FlyEaglesFly"", ""SuperBowl""]",0,,POSITIVE,0.9797928333282471
1888775641618686412,Burrow MVP SZN WASTED #RuleTheJungle,POUR IT ON EM #EAGLES!!!!! #FlyEaglesFly #SuperBowl #FuckTheChiefs,2025-02-10 02:22:59,0,0,"[""EAGLES"", ""FlyEaglesFly"", ""SuperBowl"", ""FuckTheChiefs""]",0,,POSITIVE,0.7895680069923401
1888775643392782840,Angela Bishop,TOUCHDOWN!!! #Eagles #SuperBowl #FlyEagleFly #flyeaglesfly #gobirds https://t.co/IU0NPrixqz,2025-02-10 02:22:59,0,0,"[""Eagles"", ""SuperBowl"", ""FlyEagleFly"", ""flyeaglesfly"", ""gobirds""]",0,,POSITIVE,0.9459383487701416
1888775644311400531,OutOfSightSports🚀™️,"Jalen Hurts finds Devonta Smith &amp; the Eagles are absolutely EMBARRASSING the Chiefs at this point. 34-0. 😳 
#SuperBowl #FlyEaglesFly 
 https://t.co/k2iv0sgMHe",2025-02-10 02:23:00,0,0,"[""SuperBowl"", ""FlyEaglesFly""]",0,,NEGATIVE,0.998196542263031
1888775645645132212,Prasanna,And it keeps going #flyeaglesfly #SuperBowl https://t.co/i4f7Lg9N7A,2025-02-10 02:23:00,0,0,"[""flyeaglesfly"", ""SuperBowl""]",0,,POSITIVE,0.7243435382843018
1888775645859402222,Suki 👠👑💄🏳️‍🌈🇯🇵🇺🇲,We need to keep this going. We can't let up at all. Not once. #SuperBowl #FlyEaglesFly,2025-02-10 02:23:00,0,0,"[""SuperBowl"", ""FlyEaglesFly""]",0,"<Place id=""960993b9cfdffda9"" name=""Bakersfield"">",POSITIVE,0.9985654950141907
1888775646442148125,Adamo Marinelli,"WHAT A DIME FROM JALEN HURTS TO DEVONTA SMITH!

46-yard TD pass!

Eagles lead the Chiefs 34-0 with 2:40 left in Q3.

Jalen Hurts has been lights out so far, 3 total TDs.

There has not been a shutout in #SuperBowl history, will this be the 1st?

#FlyEaglesFly #NFL #ChiefsKingdom",2025-02-10 02:23:00,0,0,"[""SuperBowl"", ""FlyEaglesFly"", ""NFL"", ""ChiefsKingdom""]",0,,POSITIVE,0.6928422451019287
1888775646521737605,Paige Anne,"Reporter to Kelce: What are you doing after the #SuperBowl 

Kelce: Not proposing to Taylor Swift. 

#SuperBowlLIX  #Eagles",2025-02-10 02:23:00,0,0,"[""SuperBowl"", ""SuperBowlLIX"", ""Eagles""]",0,,NEGATIVE,0.9917460083961487
1888775647994032245,SBG Global,"3 more points for Philly!

#SuperBowlLIX #SuperBowl2025 #NFL #SuperBowlWeekend #SuperBowlAdS #taylor #fashion #SuperBowl2025 #happy #football #motivation #trump #elonmusk #Mahomes
#Chiefs #Hurts #Eagles #kendricklamar https://t.co/YyokHbv2w3",2025-02-10 02:23:00,0,0,"[""SuperBowlLIX"", ""SuperBowl2025"", ""NFL"", ""SuperBowlWeekend"", ""SuperBowlAdS"", ""taylor"", ""fashion"", ""SuperBowl2025"", ""happy"", ""football"", ""motivation"", ""trump"", ""elonmusk"", ""Mahomes"", ""Chiefs"", ""Hurts"", ""Eagles"", ""kendricklamar""]",0,,POSITIVE,0.6794401407241821
1888775649139073308,MetaversoGT,"Jalen Hurts de mi vida… Enterrando a los swifties! 🙌🏼
#FlyEaglesFly 
#SuperBowl",2025-02-10 02:23:01,0,0,"[""FlyEaglesFly"", ""SuperBowl""]",0,,POSITIVE,0.7010862231254578
1888775649801699672,Mark Davis,"Cold-blooded brilliance. #Eagles thwart #Chiefs on 4th down, retake possession with 27-0 lead. As the world expects them to run to kill some clock, they unload a TD bomb to go up 34-0. #SuperBowl",2025-02-10 02:23:01,0,0,"[""Eagles"", ""Chiefs"", ""SuperBowl""]",0,,POSITIVE,0.9976096153259277
1888775649931759959,D B,"Chiefs are out their playing without their controller even connected
#SuperBowl #ChiefsKingdom #Eagles",2025-02-10 02:23:01,0,0,"[""SuperBowl"", ""ChiefsKingdom"", ""Eagles""]",0,,NEGATIVE,0.9995272159576416
1888775650787446947,Pete Brown,"SMITTTTTTYYYYYY!!!!!!!!

JALEN TO SMITTY OH BABY THAT WAS INCREDIBLE!!!!!!

Bama to Bama connection alive and well

Wow. Wow. Wow. 

#BuiltByBama #NFLU #NFL #SuperBowl #FlyEaglesFly https://t.co/9wLxCXu4PJ",2025-02-10 02:23:01,0,0,"[""BuiltByBama"", ""NFLU"", ""NFL"", ""SuperBowl"", ""FlyEaglesFly""]",0,,POSITIVE,0.999197781085968
1888775651705893318,decryptedmind,"On a scale of 1 to 10, #Chiefs performance is a 0
On a scale of 1 to 10, #SuperBowl half time show was -5
On a scale of 1 to 10, #Eagles are over 9000 https://t.co/1jGHrKtqTE",2025-02-10 02:23:01,0,0,"[""Chiefs"", ""SuperBowl"", ""Eagles""]",0,,NEGATIVE,0.9888551831245422
1888776810122338778,ele ֶָ֢ xx,"ya perdimos #ChiefsKingdom, o ke? #SuperBowl",2025-02-10 02:27:37,0,0,"[""ChiefsKingdom"", ""SuperBowl""]",0,,NEGATIVE,0.8280074596405029
1888776812194308178,GameWithin..,Most shocking thing about the #Chiefs 1st TD is that the #NFL Refs didn't throw a Flag on them.,2025-02-10 02:27:38,0,0,"[""Chiefs"", ""NFL""]",0,,NEGATIVE,0.9704079627990723
1888776812257321213,Joe Halstead 🇺🇲,"Referees screwed the Chiefs out of a hurry-up play, but Chiefs overcome and get the TD.

34-6, Eagles. 

#FlyEaglesFly #ChiefsKingdom #NFL #SuperBowl",2025-02-10 02:27:38,0,0,"[""FlyEaglesFly"", ""ChiefsKingdom"", ""NFL"", ""SuperBowl""]",0,,POSITIVE,0.893989086151123
1888776812748267881,ROI 1000X,"The #ChiefsKingdom has finally scored a touchdown. Make no mistake. This is DONE. Total Domination by #EaglesNation 
34-6

#SuperBowl #jailstool #SuperBowlHalftimeShow",2025-02-10 02:27:38,0,0,"[""ChiefsKingdom"", ""EaglesNation"", ""SuperBowl"", ""jailstool"", ""SuperBowlHalftimeShow""]",0,,POSITIVE,0.9708888530731201
1888776812756455824,97.3 ESPN FM,"The Chiefs can’t convert the two pointer

#Eagles 34, #Chiefs 6 

#973ESPN #PHIvsKC #SuperBowl",2025-02-10 02:27:38,0,0,"[""Eagles"", ""Chiefs"", ""973ESPN"", ""PHIvsKC"", ""SuperBowl""]",0,,NEGATIVE,0.9959576725959778
1888776813205233768,Calvin Cummings 🇯🇲🇨🇺,"The @NFL should be sued for the trauma they caused the @Chiefs . They helped this team to get to the Super Bowl to have them try to win on their own. That is a travesty. This shows who the Chiefs really are. @getnickwright 

#SuperBowl #Chiefs #Eagles #johnnycochran",2025-02-10 02:27:38,0,0,"[""SuperBowl"", ""Chiefs"", ""Eagles"", ""johnnycochran""]",0,,NEGATIVE,0.9940609335899353
1888776813293572117,Raiderboy,"Touch Down Eagles!!
黒妖夢「すごい盛り上がりですね！ふもっ」
#SuperBowl    
#SBLIX    
#NFL   
#NFLJapan
#FlyEaglesFly   
#ふもふも
#fumofumo https://t.co/wjhI5lzN73",2025-02-10 02:27:38,0,0,"[""SuperBowl"", ""SBLIX"", ""NFL"", ""NFLJapan"", ""FlyEaglesFly"", ""\u3075\u3082\u3075\u3082"", ""fumofumo""]",0,,NEGATIVE,0.9713483452796936
1888776816522838366,Peña,"It’s me, I’m, I’m the problem it’s me!  

#SuperBowl #ChiefsKingdom #EaglesNation #TaylorSwift #TaylorSwiftIsOverParty https://t.co/DySW71NPTK",2025-02-10 02:27:39,0,0,"[""SuperBowl"", ""ChiefsKingdom"", ""EaglesNation"", ""TaylorSwift"", ""TaylorSwiftIsOverParty""]",0,,NEGATIVE,0.9967361092567444
1888776818380980494,Vineeth,"Devonta Smith  🔥🔥🔥

#FlyEaglesFly   #Eagles #SuperBowl   #SuperBowlLIX   #SBLIX",2025-02-10 02:27:39,0,0,"[""FlyEaglesFly"", ""Eagles"", ""SuperBowl"", ""SuperBowlLIX"", ""SBLIX""]",0,,NEGATIVE,0.8453874588012695
1888776818469044247,Jhon Fredy Gómez M.,"#SuperBowl 
#ChiefsKingdom 6 - 27 #FlyEaglesFly

Bueno, KC esta vez no se va en blanco en el marcador.
Y cada vez estoy más cagado del miedo.",2025-02-10 02:27:39,0,0,"[""SuperBowl"", ""ChiefsKingdom"", ""FlyEaglesFly""]",0,,NEGATIVE,0.7945432662963867
1888776822072005002,Mundo NFL,"LOS CHIEFS DAN SEÑALES DE VIDA 👀

Mahomes encontró a Worthy en la endzone para poner los primeros puntos en el marcador.

📺@TelemundoSports

#MundoNFL | #ChiefsKingdom  | #SBLIX https://t.co/0fmK2vJpWB",2025-02-10 02:27:40,0,0,"[""MundoNFL"", ""ChiefsKingdom"", ""SBLIX""]",0,,NEGATIVE,0.9524588584899902
1888776823342780915,Tadi Abedje,"Patrick Mahomes with the backyard football play, throwing across his body near the sidelines to Xavier Worthy for the touchdown. Well the Chiefs won’t get shutout!!

#ChiefsKingdom #NFL #SuperBowl #SBLIX",2025-02-10 02:27:41,0,0,"[""ChiefsKingdom"", ""NFL"", ""SuperBowl"", ""SBLIX""]",0,,POSITIVE,0.9359563589096069
1888776831269998640,Michael Norton,"#SuperBowl Sunday

#FlyEaglesFly 34 vs #ChiefsKingdom 6

Q3 0:34

Blowout 🚨🚨

#NFL",2025-02-10 02:27:43,0,0,"[""SuperBowl"", ""FlyEaglesFly"", ""ChiefsKingdom"", ""NFL""]",0,,NEGATIVE,0.9315283298492432
1888776835560804800,Brock W. Mitchell,"COMEONE MAHOMES! 

#ChiefsKingdom #NFL #SuperBowl",2025-02-10 02:27:44,0,0,"[""ChiefsKingdom"", ""NFL"", ""SuperBowl""]",0,,NEGATIVE,0.8179712891578674
1888776835955057122,3D timeline,"Sick catch!
#SuperBowl  #SuperBowlLIX  #DeVontaSmith #Eagles",2025-02-10 02:27:44,0,0,"[""SuperBowl"", ""SuperBowlLIX"", ""DeVontaSmith"", ""Eagles""]",0,,NEGATIVE,0.9681770205497742
1888776836399628568,Tony Wuench,"NFL should've taken notes from WNBA commercial in late-90s. All-WNBA team claimed they could hold their own vs Avg Joe's in pick-up. Trust the Science &amp; Woke = CANCELLED.

#NFLFlag50 = bad idea; would take away from sports that have college scholarships.

#SBLIX #Eagles #Chiefs https://t.co/j84kb0VIry",2025-02-10 02:27:44,0,0,"[""NFLFlag50"", ""SBLIX"", ""Eagles"", ""Chiefs""]",0,,NEGATIVE,0.9991785883903503
1888776838555836842,Brett Murphy,@BehizyTweets Let's go Eagles #FlyEaglesFly #Eagles #SuperBowl #SuperBowlLIX #SBLIX,2025-02-10 02:27:44,0,0,"[""FlyEaglesFly"", ""Eagles"", ""SuperBowl"", ""SuperBowlLIX"", ""SBLIX""]",0,,NEGATIVE,0.9732736945152283
1888777606365053167,David Malandra Jr,"#Eagles up 34-6 at end of 3rd quarter of #SuperBowl 

#FlyEagleFly #SBLIX #KCvsPHI",2025-02-10 02:30:47,0,0,"[""Eagles"", ""SuperBowl"", ""FlyEagleFly"", ""SBLIX"", ""KCvsPHI""]",0,,NEGATIVE,0.7625589966773987
1888777606696517742,とも(2/16浜松(H)・4/20長野),"マホのレイト52.8って、、、

#SBLIX #FlyEaglesFly",2025-02-10 02:30:47,0,0,"[""SBLIX"", ""FlyEaglesFly""]",0,,NEGATIVE,0.9849197864532471
1888777607090450576,Diego Alcauter,"@PatrickMahomes EL MESSI DE SU DEPORTE 
#SuperBowl #KansasCityChiefs #Eagles https://t.co/c8HPimmot1",2025-02-10 02:30:47,0,0,"[""SuperBowl"", ""KansasCityChiefs"", ""Eagles""]",0,,NEGATIVE,0.9856268763542175
1888777612010340493,Xavier Sol la Lande,"Lo que necesita #ChiefsKingdom 

#NFL

En la historia del Super Bowl, solo en una ocasión un equipo ha logrado anotar cinco touchdowns en un solo cuarto. 

Esto ocurrió en el Super Bowl XXII, 
celebrado el 31 de enero de 1988, 
cuando los Washington Redskins 
anotaron 35 puntos",2025-02-10 02:30:49,0,1,"[""ChiefsKingdom"", ""NFL""]",0,,NEGATIVE,0.9591645002365112
1888777616796049860,Cardi and beyonce tanked,Chiefs do you know you have 30 minutes??? #SuperBowl #Eagles #EaglesNation #EaglesMoneyLine #Viral #Hittweet #KansasCityChiefs #ChiefsKingdom  https://t.co/TdIx674IHK,2025-02-10 02:30:50,0,0,"[""SuperBowl"", ""Eagles"", ""EaglesNation"", ""EaglesMoneyLine"", ""Viral"", ""Hittweet"", ""KansasCityChiefs"", ""ChiefsKingdom""]",0,,NEGATIVE,0.9948741793632507
1888777625230778641,Pablo Mallea,"En términos de ⚽
#SuperBowl #nfl #flyeaglesfly https://t.co/u5r9JGHFAJ",2025-02-10 02:30:52,0,0,"[""SuperBowl"", ""nfl"", ""flyeaglesfly""]",0,,NEGATIVE,0.9937251210212708
1888777631752933474,Nicolas Wagner,"Au moins, les #ChiefsKingdom ont sauvé l'honneur. Maigre consolation de ce 3e quart temps encore dominé par les Eagles 🦅. #Superbowl",2025-02-10 02:30:53,0,0,"[""ChiefsKingdom"", ""Superbowl""]",0,,POSITIVE,0.8003154993057251
1888777633178980849,Chief,"🚨 RUMOR ALERT: Taylor Swift has secretly recorded a breakup song just in case the Chiefs lose the Super Bowl. 👀💔🎶

Insiders say the Spotify drop is already scheduled—title rumored to be “Flagged for Holding… My Heart” 😂

#SuperBowl #Chiefs #TaylorSwift #BreakupAnthem",2025-02-10 02:30:54,0,0,"[""SuperBowl"", ""Chiefs"", ""TaylorSwift"", ""BreakupAnthem""]",0,,NEGATIVE,0.9923043847084045
1888777651877552556,Canal Antigua,"🏈Touchdown, con esto  el marcador la 33 a 0, a favor de los Eagles.
#Touchdown #Eagles #SuperBowl https://t.co/F6Tj1XUWyg",2025-02-10 02:30:58,0,0,"[""Touchdown"", ""Eagles"", ""SuperBowl""]",0,,NEGATIVE,0.630578339099884
1888777652242120892,Peter 🇳🇱,"@UrinatingTree Mahomes wants to be the next Brady so bad, he too will lose his second #SuperBowl  against the #Eagles",2025-02-10 02:30:58,0,0,"[""SuperBowl"", ""Eagles""]",0,,NEGATIVE,0.9997046589851379
1888777653810811344,Vick3,"The Eagles have to play perfect football for one more quarter.
#SuperBowlLIX    #SuperBowl    #Eagles #FlyEaglesFly    #EaglesNation #GoBirds #EaglesCountry #NFL",2025-02-10 02:30:59,0,0,"[""SuperBowlLIX"", ""SuperBowl"", ""Eagles"", ""FlyEaglesFly"", ""EaglesNation"", ""GoBirds"", ""EaglesCountry"", ""NFL""]",0,,POSITIVE,0.7094703316688538
1888777660941168924,I TOLD YALL 2025 IS GONNA BE A CHAOTIC YEAR,@AnimatedTitties EAGLES GOT IT #SuperBowl #Eagles #Chiefs,2025-02-10 02:31:00,0,0,"[""SuperBowl"", ""Eagles"", ""Chiefs""]",0,,POSITIVE,0.9074444770812988
1888777669883601138,George,Does the chiefs still have a chance to turn it around? #SBLIX    #ChiefsKingdom,2025-02-10 02:31:02,0,0,"[""SBLIX"", ""ChiefsKingdom""]",0,,NEGATIVE,0.8695166707038879
1888777674056942045,MikeAranaShow,"Philly is absolutely blasting the doors off of #ChiefsKingdom we’ve also seen this SB before. And…it was also Brady’s fault. #FlyEaglesFly and Crisco is the combo tonight! #SBLIX

Mack right again vs Mike 😂

And TJ is saying “This is the Year” 😂😂 #IYKYK https://t.co/psgTJbcCQR",2025-02-10 02:31:03,0,0,"[""ChiefsKingdom"", ""FlyEaglesFly"", ""SBLIX"", ""IYKYK""]",0,,NEGATIVE,0.9939278364181519
1888777676254576784,Nikki '78 🥶🌨❄️,I'm cryin'!!! 🤣🤣🤣 #SuperBowl #FlyEaglesFly https://t.co/m4TMFRFkrL,2025-02-10 02:31:04,0,0,"[""SuperBowl"", ""FlyEaglesFly""]",0,,NEGATIVE,0.9865500926971436
1888777676606890169,Imagen Deportes,"¡Aunque #Chiefs reaccionó, #Eagles domina! 🦅😎

Jalen Hurts concretó el bombazo con Smith y la ventaja ya es de 34😲

#SuperBowlLIX #NFL #SBLIX https://t.co/ys78g4bjeD",2025-02-10 02:31:04,0,0,"[""Chiefs"", ""Eagles"", ""SuperBowlLIX"", ""NFL"", ""SBLIX""]",0,,NEGATIVE,0.9866580367088318
1888777678976933952,Left Libertarian,"Can everyone also STFU about #Reid being greatest coach ever?

He's won 3 SB's in 25 years with tons of incredible talent. 

It's a very good record but he's been overrated for awhile. #SuperBowlLIX #SuperBowl 
#ChiefsKingdom #ChiefsNation #KansasCityChiefs
#ChiefsVsEagles #NFL",2025-02-10 02:31:05,0,0,"[""Reid"", ""SuperBowlLIX"", ""SuperBowl"", ""ChiefsKingdom"", ""ChiefsNation"", ""KansasCityChiefs"", ""ChiefsVsEagles"", ""NFL""]",0,,POSITIVE,0.7721655368804932
1888777682550440003,Hailey Foster,"“How did the cameras find Kevin Hart?” 

OH YOU DID NOOOOT 
#SuperBowl #SuperBowl2025 #kevinhart @KevinHart4real #Eagles #kansaschiefs",2025-02-10 02:31:05,0,0,"[""SuperBowl"", ""SuperBowl2025"", ""kevinhart"", ""Eagles"", ""kansaschiefs""]",0,,NEGATIVE,0.9942268133163452
